,urls
258,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022084327&_cid=P22-MIZIF6-17177-2
259,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024184479&_cid=P22-MIZIF6-17177-2
260,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018011107&_cid=P22-MIZIF6-17177-2
261,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015055857&_cid=P22-MIZIF6-17177-2
262,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015155323&_cid=P22-MIZIF6-17177-2
263,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019149736&_cid=P22-MIZIF6-17177-2
264,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019038420&_cid=P22-MIZIF6-17177-2
265,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007113657&_cid=P22-MIZIF6-17177-2
266,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021089791&_cid=P22-MIZIF6-17177-2
267,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016079057&_cid=P22-MIZIF6-17177-2
268,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017129769&_cid=P22-MIZIF6-17177-2
269,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020208060&_cid=P22-MIZIF6-17177-2
270,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024023063&_cid=P22-MIZIF6-17177-2
271,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42901156&_cid=P22-MIZIF6-17177-2
272,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP15049754&_cid=P22-MIZIF6-17177-2
273,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP82249755&_cid=P22-MIZIF6-17177-2
274,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP159711844&_cid=P22-MIZIF6-17177-2
275,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB443361044&_cid=P22-MIZIF6-17177-2
276,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014154658&_cid=P22-MIZIF6-17177-2
277,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36855905&_cid=P22-MIZIF6-17177-2
278,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP398489627&_cid=P22-MIZIF6-17177-2
279,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37159201&_cid=P22-MIZIF6-17177-2
280,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38010033&_cid=P22-MIZIF6-17177-2
281,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015106824&_cid=P22-MIZIF6-17177-2
282,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94435667&_cid=P22-MIZIF6-17177-2
283,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012171997&_cid=P22-MIZIF6-17177-2
284,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014111744&_cid=P22-MIZIF6-17177-2
285,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014023436&_cid=P22-MIZIF6-17177-2
286,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007069089&_cid=P22-MIZIF6-17177-2
287,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015124691&_cid=P22-MIZIF6-17177-2
288,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017182584&_cid=P22-MIZIF6-17177-2
289,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020193746&_cid=P22-MIZIF6-17177-2
290,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019238934&_cid=P22-MIZIF6-17177-2
291,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019115473&_cid=P22-MIZIF6-17177-2
292,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020227828&_cid=P22-MIZIF6-17177-2
293,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023175136&_cid=P22-MIZIF6-17177-2
294,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023104915&_cid=P22-MIZIF6-17177-2
295,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018020000&_cid=P22-MIZIF6-17177-2
296,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023209073&_cid=P22-MIZIF6-17177-2
297,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37145592&_cid=P22-MIZIF6-17177-2
298,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012129055&_cid=P22-MIZIF6-17177-2
299,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022228754&_cid=P22-MIZIF6-17177-2
300,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006002850&_cid=P22-MIZIF6-17177-2
301,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006064376&_cid=P22-MIZIF6-17177-2
302,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB178302762&_cid=P22-MIZIF6-17177-2
303,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP209997620&_cid=P22-MIZIF6-17177-2
304,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211834444&_cid=P22-MIZIF6-17177-2
305,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016139452&_cid=P22-MIZIF6-17177-2
306,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014167083&_cid=P22-MIZIF6-17177-2
307,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015158760&_cid=P22-MIZIF6-17177-2
308,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014023820&_cid=P22-MIZIF6-17177-2
309,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016139331&_cid=P22-MIZIF6-17177-2
310,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012164035&_cid=P22-MIZIF6-17177-2
311,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021099600&_cid=P22-MIZIF6-17177-2
312,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019008136&_cid=P22-MIZIF6-17177-2
313,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022162164&_cid=P22-MIZIF6-17177-2
314,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014072446&_cid=P22-MIZIF6-17177-2
315,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020165157&_cid=P22-MIZIF6-17177-2
316,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023237453&_cid=P22-MIZIF6-17177-2
317,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022214681&_cid=P22-MIZIF6-17177-2
318,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017125406&_cid=P22-MIZIF6-17177-2
319,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025011750&_cid=P22-MIZIF6-17177-2
320,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999057325&_cid=P22-MIZIF6-17177-2
321,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP30910156&_cid=P22-MIZIF6-17177-2
322,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015173259&_cid=P22-MIZIF6-17177-2
323,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016034742&_cid=P22-MIZIF6-17177-2
324,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016131944&_cid=P22-MIZIF6-17177-2
325,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014195456&_cid=P22-MIZIF6-17177-2
326,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015022401&_cid=P22-MIZIF6-17177-2
327,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014147246&_cid=P22-MIZIF6-17177-2
328,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014013051&_cid=P22-MIZIF6-17177-2
329,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020104635&_cid=P22-MIZIF6-17177-2
330,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021116389&_cid=P22-MIZIF6-17177-2
331,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019072885&_cid=P22-MIZIF6-17177-2
332,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018019862&_cid=P22-MIZIF6-17177-2
333,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022049273&_cid=P22-MIZIF6-17177-2
334,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018197666&_cid=P22-MIZIF6-17177-2
335,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017122039&_cid=P22-MIZIF6-17177-2
336,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010049817&_cid=P22-MIZIF6-17177-2
337,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023217811&_cid=P22-MIZIF6-17177-2
338,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025037005&_cid=P22-MIZIF6-17177-2
339,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37021908&_cid=P22-MIZIF6-17177-2
340,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR95448868&_cid=P22-MIZIF6-17177-2
341,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP225274127&_cid=P22-MIZIF6-17177-2
342,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001064724&_cid=P22-MIZIF6-17177-2
343,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002020596&_cid=P22-MIZIF6-17177-2
344,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008063700&_cid=P22-MIZIF6-17177-2
345,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP15069543&_cid=P22-MIZIF6-17177-2
346,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41599659&_cid=P22-MIZIF6-17177-2
347,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR92254058&_cid=P22-MIZIF6-17177-2
348,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211608473&_cid=P22-MIZIF6-17177-2
349,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2007059777&_cid=P22-MIZIF6-17177-2
350,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011115739&_cid=P22-MIZIF6-17177-2
351,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211637738&_cid=P22-MIZIF6-17177-2
352,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP377624902&_cid=P22-MIZIF6-17177-2
353,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43778405&_cid=P22-MIZIF6-17177-2
354,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93471677&_cid=P22-MIZIF6-17177-2
355,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP131259418&_cid=P22-MIZIF6-17177-2
356,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA124240117&_cid=P22-MIZIF6-17177-2
357,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39263290&_cid=P22-MIZIF6-17177-2
358,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN334775447&_cid=P22-MIZIF6-17177-2
359,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37210501&_cid=P22-MIZIF6-17177-2
360,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR20884719&_cid=P22-MIZIF6-17177-2
361,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94714350&_cid=P22-MIZIF6-17177-2
362,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP90566588&_cid=P22-MIZIF6-17177-2
363,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93589349&_cid=P22-MIZIF6-17177-2
364,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179116171&_cid=P22-MIZIF6-17177-2
365,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211588702&_cid=P22-MIZIF6-17177-2
366,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012001401&_cid=P22-MIZIF6-17177-2
367,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA205113944&_cid=P22-MIZIF6-17177-2
368,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12024510&_cid=P22-MIZIF6-17177-2
369,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36857387&_cid=P22-MIZIF6-17177-2
370,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016185003&_cid=P22-MIZIF6-17177-2
371,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017191300&_cid=P22-MIZIF6-17177-2
372,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018146171&_cid=P22-MIZIF6-17177-2
373,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019057649&_cid=P22-MIZIF6-17177-2
374,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020064597&_cid=P22-MIZIF6-17177-2
375,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022053469&_cid=P22-MIZIF6-17177-2
376,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020165315&_cid=P22-MIZIF6-17177-2
377,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021043724&_cid=P22-MIZIF6-17177-2
378,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022229433&_cid=P22-MIZIF6-17177-2
379,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021250231&_cid=P22-MIZIF6-17177-2
380,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024160746&_cid=P22-MIZIF6-17177-2
381,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024146880&_cid=P22-MIZIF6-17177-2
382,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025016996&_cid=P22-MIZIF6-17177-2
383,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016124568&_cid=P22-MIZIF6-17177-2
384,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP15071338&_cid=P22-MIZIF6-17177-2
385,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37498599&_cid=P22-MIZIF6-17177-2
386,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36937739&_cid=P22-MIZIF6-17177-2
387,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR20127165&_cid=P22-MIZIF6-17177-2
388,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA161866121&_cid=P22-MIZIF6-17177-2
389,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP413555366&_cid=P22-MIZIF6-17177-2
390,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36842830&_cid=P22-MIZIF6-17177-2
391,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP456567049&_cid=P22-MIZIF6-17177-2
392,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11494942&_cid=P22-MIZIF6-17177-2
393,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR92202775&_cid=P22-MIZIF6-17177-2
394,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR19741216&_cid=P22-MIZIF6-17177-2
395,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94402986&_cid=P22-MIZIF6-17177-2
396,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP123434283&_cid=P22-MIZIF6-17177-2
397,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR74219807&_cid=P22-MIZIF6-17177-2
398,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR45548426&_cid=P22-MIZIF6-17177-2
399,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43448926&_cid=P22-MIZIF6-17177-2
400,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36842827&_cid=P22-MIZIF6-17177-3
401,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42339629&_cid=P22-MIZIF6-17177-3
402,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211674165&_cid=P22-MIZIF6-17177-3
403,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14890872&_cid=P22-MIZIF6-17177-3
404,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024121585&_cid=P22-MIZIF6-17177-3
405,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93461799&_cid=P22-MIZIF6-17177-3
406,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93487725&_cid=P22-MIZIF6-17177-3
407,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93546683&_cid=P22-MIZIF6-17177-3
408,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211769732&_cid=P22-MIZIF6-17177-3
409,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1979000290&_cid=P22-MIZIF6-17177-3
410,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014209237&_cid=P22-MIZIF6-17177-3
411,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA205114197&_cid=P22-MIZIF6-17177-3
412,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013050441&_cid=P22-MIZIF6-17177-3
413,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020229648&_cid=P22-MIZIF6-17177-3
414,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018019990&_cid=P22-MIZIF6-17177-3
415,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020053380&_cid=P22-MIZIF6-17177-3
416,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021009336&_cid=P22-MIZIF6-17177-3
417,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024023066&_cid=P22-MIZIF6-17177-3
418,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022128918&_cid=P22-MIZIF6-17177-3
419,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019129743&_cid=P22-MIZIF6-17177-3
420,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021001426&_cid=P22-MIZIF6-17177-3
421,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024170500&_cid=P22-MIZIF6-17177-3
422,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022084273&_cid=P22-MIZIF6-17177-3
423,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37328409&_cid=P22-MIZIF6-17177-3
424,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36846703&_cid=P22-MIZIF6-17177-3
425,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP46981367&_cid=P22-MIZIF6-17177-3
426,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93563738&_cid=P22-MIZIF6-17177-3
427,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211565367&_cid=P22-MIZIF6-17177-3
428,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011017242&_cid=P22-MIZIF6-17177-3
429,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018104263&_cid=P22-MIZIF6-17177-3
430,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016151018&_cid=P22-MIZIF6-17177-3
431,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016066671&_cid=P22-MIZIF6-17177-3
432,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017103178&_cid=P22-MIZIF6-17177-3
433,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018046736&_cid=P22-MIZIF6-17177-3
434,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013164444&_cid=P22-MIZIF6-17177-3
435,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015082666&_cid=P22-MIZIF6-17177-3
436,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018138106&_cid=P22-MIZIF6-17177-3
437,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016207313&_cid=P22-MIZIF6-17177-3
438,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018202850&_cid=P22-MIZIF6-17177-3
439,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015063331&_cid=P22-MIZIF6-17177-3
440,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018234546&_cid=P22-MIZIF6-17177-3
441,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025032112&_cid=P22-MIZIF6-17177-3
442,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019162325&_cid=P22-MIZIF6-17177-3
443,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021001427&_cid=P22-MIZIF6-17177-3
444,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024184381&_cid=P22-MIZIF6-17177-3
445,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025202279&_cid=P22-MIZIF6-17177-3
446,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB457245906&_cid=P22-MIZIF6-17177-3
447,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020064764&_cid=P22-MIZIF6-17177-3
448,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018019840&_cid=P22-MIZIF6-17177-3
449,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021018899&_cid=P22-MIZIF6-17177-3
450,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020109355&_cid=P22-MIZIF6-17177-3
451,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022207919&_cid=P22-MIZIF6-17177-3
452,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018054960&_cid=P22-MIZIF6-17177-3
453,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018055080&_cid=P22-MIZIF6-17177-3
454,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024074617&_cid=P22-MIZIF6-17177-3
455,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023230158&_cid=P22-MIZIF6-17177-3
456,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012137051&_cid=P22-MIZIF6-17177-3
457,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36785748&_cid=P22-MIZIF6-17177-3
458,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41880374&_cid=P22-MIZIF6-17177-3
459,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41488643&_cid=P22-MIZIF6-17177-3
460,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR92274370&_cid=P22-MIZIF6-17177-3
461,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1997043207&_cid=P22-MIZIF6-17177-3
462,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013040625&_cid=P22-MIZIF6-17177-3
463,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022226063&_cid=P22-MIZIF6-17177-3
464,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010018211&_cid=P22-MIZIF6-17177-3
465,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014023819&_cid=P22-MIZIF6-17177-3
466,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011058143&_cid=P22-MIZIF6-17177-3
467,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015104284&_cid=P22-MIZIF6-17177-3
468,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016113233&_cid=P22-MIZIF6-17177-3
469,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012131099&_cid=P22-MIZIF6-17177-3
470,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019073031&_cid=P22-MIZIF6-17177-3
471,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018046738&_cid=P22-MIZIF6-17177-3
472,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020144335&_cid=P22-MIZIF6-17177-3
473,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018185030&_cid=P22-MIZIF6-17177-3
474,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021250193&_cid=P22-MIZIF6-17177-3
475,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022200568&_cid=P22-MIZIF6-17177-3
476,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018146253&_cid=P22-MIZIF6-17177-3
477,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017129790&_cid=P22-MIZIF6-17177-3
478,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025162980&_cid=P22-MIZIF6-17177-3
479,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2023198878&_cid=P22-MIZIF6-17177-3
480,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014111467&_cid=P22-MIZIF6-17177-3
481,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025125206&_cid=P22-MIZIF6-17177-3
482,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015189116&_cid=P22-MIZIF6-17177-3
483,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015144924&_cid=P22-MIZIF6-17177-3
484,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015044333&_cid=P22-MIZIF6-17177-3
485,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017072165&_cid=P22-MIZIF6-17177-3
486,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019115576&_cid=P22-MIZIF6-17177-3
487,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018109146&_cid=P22-MIZIF6-17177-3
488,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022063786&_cid=P22-MIZIF6-17177-3
489,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022229432&_cid=P22-MIZIF6-17177-3
490,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021005059&_cid=P22-MIZIF6-17177-3
491,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022175319&_cid=P22-MIZIF6-17177-3
492,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024133285&_cid=P22-MIZIF6-17177-3
493,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025078851&_cid=P22-MIZIF6-17177-3
494,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020188015&_cid=P22-MIZIF6-17177-3
495,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2019234197&_cid=P22-MIZIF6-17177-3
496,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024175760&_cid=P22-MIZIF6-17177-3
497,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36979301&_cid=P22-MIZIF6-17177-3
498,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93570871&_cid=P22-MIZIF6-17177-3
499,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94254402&_cid=P22-MIZIF6-17177-3
500,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14709897&_cid=P22-MIZIF6-17177-3
501,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36338492&_cid=P22-MIZIF6-17177-3
502,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40697052&_cid=P22-MIZIF6-17177-3
503,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR75117550&_cid=P22-MIZIF6-17177-3
504,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93448271&_cid=P22-MIZIF6-17177-3
505,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016146815&_cid=P22-MIZIF6-17177-3
506,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024254680&_cid=P22-MIZIF6-17177-3
507,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36923206&_cid=P22-MIZIF6-17177-3
508,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12830570&_cid=P22-MIZIF6-17177-3
509,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13349617&_cid=P22-MIZIF6-17177-3
510,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36877835&_cid=P22-MIZIF6-17177-3
511,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36955016&_cid=P22-MIZIF6-17177-3
512,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN295989572&_cid=P22-MIZIF6-17177-3
513,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018234058&_cid=P22-MIZIF6-17177-3
