,urls
253,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179121255&_cid=P11-MIZJRQ-12597-2
254,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009086924&_cid=P11-MIZJRQ-12597-2
255,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014064563&_cid=P11-MIZJRQ-12597-2
256,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA133336407&_cid=P11-MIZJRQ-12597-2
257,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024116149&_cid=P11-MIZJRQ-12597-2
258,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94749692&_cid=P11-MIZJRQ-12597-2
259,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13273795&_cid=P11-MIZJRQ-12597-2
260,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002008163&_cid=P11-MIZJRQ-12597-2
261,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA201994679&_cid=P11-MIZJRQ-12597-2
262,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008139407&_cid=P11-MIZJRQ-12597-2
263,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004074407&_cid=P11-MIZJRQ-12597-2
264,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14434974&_cid=P11-MIZJRQ-12597-2
265,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP241457425&_cid=P11-MIZJRQ-12597-2
266,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13817226&_cid=P11-MIZJRQ-12597-2
267,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13415452&_cid=P11-MIZJRQ-12597-2
268,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13273799&_cid=P11-MIZJRQ-12597-2
269,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93981829&_cid=P11-MIZJRQ-12597-2
270,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP146746296&_cid=P11-MIZJRQ-12597-2
271,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14487032&_cid=P11-MIZJRQ-12597-2
272,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13443587&_cid=P11-MIZJRQ-12597-2
273,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA196205994&_cid=P11-MIZJRQ-12597-2
274,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013016705&_cid=P11-MIZJRQ-12597-2
275,https://patentscope.wipo.int/search/en/detail.jsf?docId=AP418322463&_cid=P11-MIZJRQ-12597-2
276,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005049765&_cid=P11-MIZJRQ-12597-2
277,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP133208155&_cid=P11-MIZJRQ-12597-2
278,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14654424&_cid=P11-MIZJRQ-12597-2
279,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93853756&_cid=P11-MIZJRQ-12597-2
280,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP192655489&_cid=P11-MIZJRQ-12597-2
281,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA95672476&_cid=P11-MIZJRQ-12597-2
282,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016156789&_cid=P11-MIZJRQ-12597-2
283,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013016703&_cid=P11-MIZJRQ-12597-2
284,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP153678415&_cid=P11-MIZJRQ-12597-2
285,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11741035&_cid=P11-MIZJRQ-12597-2
286,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015070332&_cid=P11-MIZJRQ-12597-2
287,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11221989&_cid=P11-MIZJRQ-12597-2
288,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014210089&_cid=P11-MIZJRQ-12597-2
289,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010063850&_cid=P11-MIZJRQ-12597-2
290,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010069925&_cid=P11-MIZJRQ-12597-2
291,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025141439&_cid=P11-MIZJRQ-12597-2
292,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016091694&_cid=P11-MIZJRQ-12597-2
293,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP205287946&_cid=P11-MIZJRQ-12597-2
294,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP10982671&_cid=P11-MIZJRQ-12597-2
295,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38388284&_cid=P11-MIZJRQ-12597-2
296,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39350584&_cid=P11-MIZJRQ-12597-2
297,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP45657785&_cid=P11-MIZJRQ-12597-2
298,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11117927&_cid=P11-MIZJRQ-12597-2
299,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11106788&_cid=P11-MIZJRQ-12597-2
300,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP91483906&_cid=P11-MIZJRQ-12597-2
301,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP332620921&_cid=P11-MIZJRQ-12597-2
302,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13796966&_cid=P11-MIZJRQ-12597-2
303,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013016704&_cid=P11-MIZJRQ-12597-2
304,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA321702893&_cid=P11-MIZJRQ-12597-2
305,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020064929&_cid=P11-MIZJRQ-12597-2
306,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94209322&_cid=P11-MIZJRQ-12597-2
307,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA179276973&_cid=P11-MIZJRQ-12597-2
308,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009031760&_cid=P11-MIZJRQ-12597-2
309,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001089686&_cid=P11-MIZJRQ-12597-2
310,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94165760&_cid=P11-MIZJRQ-12597-2
311,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94048110&_cid=P11-MIZJRQ-12597-2
312,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP29964795&_cid=P11-MIZJRQ-12597-2
313,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015010939&_cid=P11-MIZJRQ-12597-2
314,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009014292&_cid=P11-MIZJRQ-12597-2
315,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008147013&_cid=P11-MIZJRQ-12597-2
316,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14424316&_cid=P11-MIZJRQ-12597-2
317,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11204778&_cid=P11-MIZJRQ-12597-2
318,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP106034801&_cid=P11-MIZJRQ-12597-2
319,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13149611&_cid=P11-MIZJRQ-12597-2
320,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1997048639&_cid=P11-MIZJRQ-12597-2
321,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12961614&_cid=P11-MIZJRQ-12597-2
322,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011156636&_cid=P11-MIZJRQ-12597-2
323,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP405673561&_cid=P11-MIZJRQ-12597-2
324,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP95176038&_cid=P11-MIZJRQ-12597-2
325,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010069927&_cid=P11-MIZJRQ-12597-2
326,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016091693&_cid=P11-MIZJRQ-12597-2
327,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008087147&_cid=P11-MIZJRQ-12597-2
328,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012071076&_cid=P11-MIZJRQ-12597-2
329,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP74894514&_cid=P11-MIZJRQ-12597-2
330,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211818349&_cid=P11-MIZJRQ-12597-2
331,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP206657679&_cid=P11-MIZJRQ-12597-2
332,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14102962&_cid=P11-MIZJRQ-12597-2
333,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13706768&_cid=P11-MIZJRQ-12597-2
334,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA105510904&_cid=P11-MIZJRQ-12597-2
335,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP151708635&_cid=P11-MIZJRQ-12597-2
336,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP96188184&_cid=P11-MIZJRQ-12597-2
337,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP447196630&_cid=P11-MIZJRQ-12597-2
338,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94144269&_cid=P11-MIZJRQ-12597-2
339,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94038104&_cid=P11-MIZJRQ-12597-2
340,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13543077&_cid=P11-MIZJRQ-12597-2
341,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11021194&_cid=P11-MIZJRQ-12597-2
342,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009099328&_cid=P11-MIZJRQ-12597-2
343,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94065600&_cid=P11-MIZJRQ-12597-2
344,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94736030&_cid=P11-MIZJRQ-12597-2
345,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008115933&_cid=P11-MIZJRQ-12597-2
346,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93941522&_cid=P11-MIZJRQ-12597-2
347,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94377898&_cid=P11-MIZJRQ-12597-2
348,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008008076&_cid=P11-MIZJRQ-12597-2
349,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP29964794&_cid=P11-MIZJRQ-12597-2
350,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009022263&_cid=P11-MIZJRQ-12597-2
351,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13517931&_cid=P11-MIZJRQ-12597-2
352,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40241654&_cid=P11-MIZJRQ-12597-2
353,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93994112&_cid=P11-MIZJRQ-12597-2
354,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002085508&_cid=P11-MIZJRQ-12597-2
355,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40379703&_cid=P11-MIZJRQ-12597-2
356,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94947600&_cid=P11-MIZJRQ-12597-2
357,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000010698&_cid=P11-MIZJRQ-12597-2
358,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39269549&_cid=P11-MIZJRQ-12597-2
359,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP107277934&_cid=P11-MIZJRQ-12597-2
360,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179107490&_cid=P11-MIZJRQ-12597-2
361,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94530104&_cid=P11-MIZJRQ-12597-2
362,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39640734&_cid=P11-MIZJRQ-12597-2
363,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94462094&_cid=P11-MIZJRQ-12597-2
364,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999061143&_cid=P11-MIZJRQ-12597-2
365,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37923303&_cid=P11-MIZJRQ-12597-2
366,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14327392&_cid=P11-MIZJRQ-12597-2
367,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006117317&_cid=P11-MIZJRQ-12597-2
368,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94282837&_cid=P11-MIZJRQ-12597-2
369,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39336733&_cid=P11-MIZJRQ-12597-2
370,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001026811&_cid=P11-MIZJRQ-12597-2
371,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11128072&_cid=P11-MIZJRQ-12597-2
372,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000010705&_cid=P11-MIZJRQ-12597-2
373,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009022261&_cid=P11-MIZJRQ-12597-2
374,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009022262&_cid=P11-MIZJRQ-12597-2
375,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013016706&_cid=P11-MIZJRQ-12597-2
376,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14547711&_cid=P11-MIZJRQ-12597-2
377,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP95228251&_cid=P11-MIZJRQ-12597-2
378,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009119977&_cid=P11-MIZJRQ-12597-2
379,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13586405&_cid=P11-MIZJRQ-12597-2
380,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP191695286&_cid=P11-MIZJRQ-12597-2
381,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13584674&_cid=P11-MIZJRQ-12597-2
382,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94215891&_cid=P11-MIZJRQ-12597-2
383,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016097402&_cid=P11-MIZJRQ-12597-2
384,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13493801&_cid=P11-MIZJRQ-12597-2
385,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93607113&_cid=P11-MIZJRQ-12597-2
386,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012166167&_cid=P11-MIZJRQ-12597-2
387,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94657008&_cid=P11-MIZJRQ-12597-2
388,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13775149&_cid=P11-MIZJRQ-12597-2
389,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN435570872&_cid=P11-MIZJRQ-12597-2
390,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022079407&_cid=P11-MIZJRQ-12597-2
391,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42059124&_cid=P11-MIZJRQ-12597-2
392,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43794117&_cid=P11-MIZJRQ-12597-2
393,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA202603240&_cid=P11-MIZJRQ-12597-2
394,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016091696&_cid=P11-MIZJRQ-12597-2
395,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB358107494&_cid=P11-MIZJRQ-12597-2
396,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000010704&_cid=P11-MIZJRQ-12597-2
397,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93991555&_cid=P11-MIZJRQ-12597-2
398,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012068164&_cid=P11-MIZJRQ-12597-2
399,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013095772&_cid=P11-MIZJRQ-12597-2
400,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012087505&_cid=P11-MIZJRQ-12597-3
401,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010141660&_cid=P11-MIZJRQ-12597-3
402,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11651459&_cid=P11-MIZJRQ-12597-3
403,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93733934&_cid=P11-MIZJRQ-12597-3
404,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA211929206&_cid=P11-MIZJRQ-12597-3
405,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999061400&_cid=P11-MIZJRQ-12597-3
406,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP131257931&_cid=P11-MIZJRQ-12597-3
407,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13788705&_cid=P11-MIZJRQ-12597-3
408,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13532856&_cid=P11-MIZJRQ-12597-3
409,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13939250&_cid=P11-MIZJRQ-12597-3
410,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002002229&_cid=P11-MIZJRQ-12597-3
411,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA211929226&_cid=P11-MIZJRQ-12597-3
412,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11055109&_cid=P11-MIZJRQ-12597-3
413,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41539422&_cid=P11-MIZJRQ-12597-3
414,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP91476969&_cid=P11-MIZJRQ-12597-3
415,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013016702&_cid=P11-MIZJRQ-12597-3
416,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14075504&_cid=P11-MIZJRQ-12597-3
417,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14526743&_cid=P11-MIZJRQ-12597-3
418,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP45949126&_cid=P11-MIZJRQ-12597-3
419,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013141982&_cid=P11-MIZJRQ-12597-3
420,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93741937&_cid=P11-MIZJRQ-12597-3
421,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001036352&_cid=P11-MIZJRQ-12597-3
422,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40158713&_cid=P11-MIZJRQ-12597-3
423,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP405671071&_cid=P11-MIZJRQ-12597-3
424,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14376814&_cid=P11-MIZJRQ-12597-3
425,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009036142&_cid=P11-MIZJRQ-12597-3
426,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP97827187&_cid=P11-MIZJRQ-12597-3
427,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40187294&_cid=P11-MIZJRQ-12597-3
428,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11543822&_cid=P11-MIZJRQ-12597-3
429,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13952086&_cid=P11-MIZJRQ-12597-3
430,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94166492&_cid=P11-MIZJRQ-12597-3
431,https://patentscope.wipo.int/search/en/detail.jsf?docId=AP418322051&_cid=P11-MIZJRQ-12597-3
432,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14028059&_cid=P11-MIZJRQ-12597-3
433,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94007419&_cid=P11-MIZJRQ-12597-3
434,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39186243&_cid=P11-MIZJRQ-12597-3
435,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11850759&_cid=P11-MIZJRQ-12597-3
436,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11708696&_cid=P11-MIZJRQ-12597-3
437,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP15093658&_cid=P11-MIZJRQ-12597-3
438,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP279631041&_cid=P11-MIZJRQ-12597-3
439,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ179133155&_cid=P11-MIZJRQ-12597-3
440,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002068564&_cid=P11-MIZJRQ-12597-3
441,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022078782&_cid=P11-MIZJRQ-12597-3
442,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14285015&_cid=P11-MIZJRQ-12597-3
443,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015140250&_cid=P11-MIZJRQ-12597-3
444,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94117919&_cid=P11-MIZJRQ-12597-3
445,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP97827188&_cid=P11-MIZJRQ-12597-3
446,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025085996&_cid=P11-MIZJRQ-12597-3
447,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11046286&_cid=P11-MIZJRQ-12597-3
448,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14952915&_cid=P11-MIZJRQ-12597-3
449,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002068368&_cid=P11-MIZJRQ-12597-3
450,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40007747&_cid=P11-MIZJRQ-12597-3
451,https://patentscope.wipo.int/search/en/detail.jsf?docId=AP418324259&_cid=P11-MIZJRQ-12597-3
452,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1998011037&_cid=P11-MIZJRQ-12597-3
453,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93834605&_cid=P11-MIZJRQ-12597-3
454,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37588080&_cid=P11-MIZJRQ-12597-3
455,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2015140099&_cid=P11-MIZJRQ-12597-3
456,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008006885&_cid=P11-MIZJRQ-12597-3
457,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38148207&_cid=P11-MIZJRQ-12597-3
458,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001012753&_cid=P11-MIZJRQ-12597-3
459,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13734395&_cid=P11-MIZJRQ-12597-3
460,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37593582&_cid=P11-MIZJRQ-12597-3
461,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39150368&_cid=P11-MIZJRQ-12597-3
462,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA152411311&_cid=P11-MIZJRQ-12597-3
463,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP217784220&_cid=P11-MIZJRQ-12597-3
464,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93912447&_cid=P11-MIZJRQ-12597-3
465,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP20520763&_cid=P11-MIZJRQ-12597-3
466,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1999061144&_cid=P11-MIZJRQ-12597-3
467,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1994013400&_cid=P11-MIZJRQ-12597-3
468,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93949886&_cid=P11-MIZJRQ-12597-3
469,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001012323&_cid=P11-MIZJRQ-12597-3
470,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38942140&_cid=P11-MIZJRQ-12597-3
471,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2025168912&_cid=P11-MIZJRQ-12597-3
472,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012022942&_cid=P11-MIZJRQ-12597-3
473,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94063059&_cid=P11-MIZJRQ-12597-3
474,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP29998074&_cid=P11-MIZJRQ-12597-3
475,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2016011299&_cid=P11-MIZJRQ-12597-3
476,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11318286&_cid=P11-MIZJRQ-12597-3
477,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2012068163&_cid=P11-MIZJRQ-12597-3
478,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB135162800&_cid=P11-MIZJRQ-12597-3
479,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP21220295&_cid=P11-MIZJRQ-12597-3
480,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010049714&_cid=P11-MIZJRQ-12597-3
481,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39213782&_cid=P11-MIZJRQ-12597-3
482,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP217784222&_cid=P11-MIZJRQ-12597-3
483,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94526577&_cid=P11-MIZJRQ-12597-3
484,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010075047&_cid=P11-MIZJRQ-12597-3
485,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13237398&_cid=P11-MIZJRQ-12597-3
486,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005072866&_cid=P11-MIZJRQ-12597-3
487,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12168165&_cid=P11-MIZJRQ-12597-3
488,https://patentscope.wipo.int/search/en/detail.jsf?docId=KR92231035&_cid=P11-MIZJRQ-12597-3
489,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12795186&_cid=P11-MIZJRQ-12597-3
490,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37502578&_cid=P11-MIZJRQ-12597-3
491,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14066130&_cid=P11-MIZJRQ-12597-3
492,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94137979&_cid=P11-MIZJRQ-12597-3
493,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39977411&_cid=P11-MIZJRQ-12597-3
494,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP75335175&_cid=P11-MIZJRQ-12597-3
495,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011089440&_cid=P11-MIZJRQ-12597-3
496,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001096014&_cid=P11-MIZJRQ-12597-3
497,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP95176609&_cid=P11-MIZJRQ-12597-3
498,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA201997185&_cid=P11-MIZJRQ-12597-3
499,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13730385&_cid=P11-MIZJRQ-12597-3
500,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001009038&_cid=P11-MIZJRQ-12597-3
501,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006099573&_cid=P11-MIZJRQ-12597-3
502,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14846554&_cid=P11-MIZJRQ-12597-3
503,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93945858&_cid=P11-MIZJRQ-12597-3
504,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2002047816&_cid=P11-MIZJRQ-12597-3
505,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14369231&_cid=P11-MIZJRQ-12597-3
